meta_objective,state,sample_index,seq_pop_ratio,strength,repeat,sample_loss,sample_grad_norm,reward,meta_before,meta_after,meta_delta,virtual_step_norm,relative_step,augmented,dropped_items
M0_balanced,low,0,0.375,0.1,3,10.96182918548584,17.356678661283656,-0.07731819152832031,10.663429260253906,10.740747451782227,0.07731819152832031,0.08678339330641828,0.0010838951192752215,1,1
M1_margin,low,0,0.375,0.1,3,10.96182918548584,17.356678661283656,-0.18052005767822266,12.605880737304688,12.78640079498291,0.18052005767822266,0.08678339330641828,0.0010838951192752215,1,1
M2_popmass,low,0,0.375,0.1,3,10.96182918548584,17.356678661283656,-0.0753183364868164,10.836793899536133,10.91211223602295,0.0753183364868164,0.08678339330641828,0.0010838951192752215,1,1
M0_balanced,low,0,0.375,0.2,3,10.96182918548584,17.356678661283656,-0.07731819152832031,10.663429260253906,10.740747451782227,0.07731819152832031,0.08678339330641828,0.0010838951192752215,1,1
M1_margin,low,0,0.375,0.2,3,10.96182918548584,17.356678661283656,-0.18052005767822266,12.605880737304688,12.78640079498291,0.18052005767822266,0.08678339330641828,0.0010838951192752215,1,1
M2_popmass,low,0,0.375,0.2,3,10.96182918548584,17.356678661283656,-0.0753183364868164,10.836793899536133,10.91211223602295,0.0753183364868164,0.08678339330641828,0.0010838951192752215,1,1
M0_balanced,low,0,0.375,0.4,3,10.783287048339844,17.299477703270497,-0.07814979553222656,10.663429260253906,10.741579055786133,0.07814979553222656,0.08649738851635248,0.001080323016546453,1,4
M1_margin,low,0,0.375,0.4,3,10.783287048339844,17.299477703270497,-0.1826152801513672,12.605880737304688,12.788496017456055,0.1826152801513672,0.08649738851635248,0.001080323016546453,1,4
M2_popmass,low,0,0.375,0.4,3,10.783287048339844,17.299477703270497,-0.07619953155517578,10.836793899536133,10.912993431091309,0.07619953155517578,0.08649738851635248,0.001080323016546453,1,4
M0_balanced,low,0,0.375,0.1,4,11.012138366699219,17.400371577789127,-0.07737922668457031,10.663429260253906,10.740808486938477,0.07737922668457031,0.08700185788894564,0.00108662366774186,1,0
M1_margin,low,0,0.375,0.1,4,11.012138366699219,17.400371577789127,-0.18099021911621094,12.605880737304688,12.786870956420898,0.18099021911621094,0.08700185788894564,0.00108662366774186,1,0
M2_popmass,low,0,0.375,0.1,4,11.012138366699219,17.400371577789127,-0.07538795471191406,10.836793899536133,10.912181854248047,0.07538795471191406,0.08700185788894564,0.00108662366774186,1,0
M0_balanced,low,0,0.375,0.2,4,10.913548469543457,17.35583434252194,-0.07755088806152344,10.663429260253906,10.74098014831543,0.07755088806152344,0.08677917171260971,0.0010838423930017913,1,1
M1_margin,low,0,0.375,0.2,4,10.913548469543457,17.35583434252194,-0.18126869201660156,12.605880737304688,12.787149429321289,0.18126869201660156,0.08677917171260971,0.0010838423930017913,1,1
M2_popmass,low,0,0.375,0.2,4,10.913548469543457,17.35583434252194,-0.07556533813476562,10.836793899536133,10.912359237670898,0.07556533813476562,0.08677917171260971,0.0010838423930017913,1,1
M0_balanced,low,0,0.375,0.4,4,10.868820190429688,17.32919200077238,-0.07751178741455078,10.663429260253906,10.740941047668457,0.07751178741455078,0.0866459600038619,0.0010821786239851518,1,2
M1_margin,low,0,0.375,0.4,4,10.868820190429688,17.32919200077238,-0.1810321807861328,12.605880737304688,12.78691291809082,0.1810321807861328,0.0866459600038619,0.0010821786239851518,1,2
M2_popmass,low,0,0.375,0.4,4,10.868820190429688,17.32919200077238,-0.07552623748779297,10.836793899536133,10.912320137023926,0.07552623748779297,0.0866459600038619,0.0010821786239851518,1,2
M0_balanced,low,1,0.0,0.1,0,8.012024879455566,18.315163892163064,0.04678058624267578,10.663429260253906,10.61664867401123,-0.04678058624267578,0.09157581946081532,0.0011437508949061301,1,1
M1_margin,low,1,0.0,0.1,0,8.012024879455566,18.315163892163064,0.18919086456298828,12.605880737304688,12.4166898727417,-0.18919086456298828,0.09157581946081532,0.0011437508949061301,1,1
M2_popmass,low,1,0.0,0.1,0,8.012024879455566,18.315163892163064,0.048201560974121094,10.836793899536133,10.788592338562012,-0.048201560974121094,0.09157581946081532,0.0011437508949061301,1,1
M0_balanced,low,1,0.0,0.2,0,8.012024879455566,18.315163892163064,0.04678058624267578,10.663429260253906,10.61664867401123,-0.04678058624267578,0.09157581946081532,0.0011437508949061301,1,1
M1_margin,low,1,0.0,0.2,0,8.012024879455566,18.315163892163064,0.18919086456298828,12.605880737304688,12.4166898727417,-0.18919086456298828,0.09157581946081532,0.0011437508949061301,1,1
M2_popmass,low,1,0.0,0.2,0,8.012024879455566,18.315163892163064,0.048201560974121094,10.836793899536133,10.788592338562012,-0.048201560974121094,0.09157581946081532,0.0011437508949061301,1,1
M0_balanced,low,1,0.0,0.4,0,8.012024879455566,18.315163892163064,0.04678058624267578,10.663429260253906,10.61664867401123,-0.04678058624267578,0.09157581946081532,0.0011437508949061301,1,1
M1_margin,low,1,0.0,0.4,0,8.012024879455566,18.315163892163064,0.18919086456298828,12.605880737304688,12.4166898727417,-0.18919086456298828,0.09157581946081532,0.0011437508949061301,1,1
M2_popmass,low,1,0.0,0.4,0,8.012024879455566,18.315163892163064,0.048201560974121094,10.836793899536133,10.788592338562012,-0.048201560974121094,0.09157581946081532,0.0011437508949061301,1,1
M0_balanced,low,1,0.0,0.1,1,8.144858360290527,18.350892990988044,0.04613494873046875,10.663429260253906,10.617294311523438,-0.04613494873046875,0.09175446495494022,0.0011459821164772758,1,3
M1_margin,low,1,0.0,0.1,1,8.144858360290527,18.350892990988044,0.1876697540283203,12.605880737304688,12.418210983276367,-0.1876697540283203,0.09175446495494022,0.0011459821164772758,1,3
M2_popmass,low,1,0.0,0.1,1,8.144858360290527,18.350892990988044,0.04752826690673828,10.836793899536133,10.789265632629395,-0.04752826690673828,0.09175446495494022,0.0011459821164772758,1,3
M0_balanced,low,1,0.0,0.2,1,8.144858360290527,18.350892990988044,0.04613494873046875,10.663429260253906,10.617294311523438,-0.04613494873046875,0.09175446495494022,0.0011459821164772758,1,3
M1_margin,low,1,0.0,0.2,1,8.144858360290527,18.350892990988044,0.1876697540283203,12.605880737304688,12.418210983276367,-0.1876697540283203,0.09175446495494022,0.0011459821164772758,1,3
M2_popmass,low,1,0.0,0.2,1,8.144858360290527,18.350892990988044,0.04752826690673828,10.836793899536133,10.789265632629395,-0.04752826690673828,0.09175446495494022,0.0011459821164772758,1,3
M0_balanced,low,1,0.0,0.4,1,8.212526321411133,18.36021704338935,0.046142578125,10.663429260253906,10.617286682128906,-0.046142578125,0.09180108521694676,0.0011465643877220724,1,4
M1_margin,low,1,0.0,0.4,1,8.212526321411133,18.36021704338935,0.18758869171142578,12.605880737304688,12.418292045593262,-0.18758869171142578,0.09180108521694676,0.0011465643877220724,1,4
M2_popmass,low,1,0.0,0.4,1,8.212526321411133,18.36021704338935,0.04753684997558594,10.836793899536133,10.789257049560547,-0.04753684997558594,0.09180108521694676,0.0011465643877220724,1,4
M0_balanced,low,1,0.0,0.1,2,7.960819721221924,18.337661213072465,0.04710960388183594,10.663429260253906,10.61631965637207,-0.04710960388183594,0.09168830606536232,0.0011451558144075127,1,0
M1_margin,low,1,0.0,0.1,2,7.960819721221924,18.337661213072465,0.190032958984375,12.605880737304688,12.415847778320312,-0.190032958984375,0.09168830606536232,0.0011451558144075127,1,0
M2_popmass,low,1,0.0,0.1,2,7.960819721221924,18.337661213072465,0.048544883728027344,10.836793899536133,10.788249015808105,-0.048544883728027344,0.09168830606536232,0.0011451558144075127,1,0
M0_balanced,low,1,0.0,0.2,2,8.06262493133545,18.3442697462617,0.04642009735107422,10.663429260253906,10.617009162902832,-0.04642009735107422,0.0917213487313085,0.0011455685060871345,1,2
M1_margin,low,1,0.0,0.2,2,8.06262493133545,18.3442697462617,0.1881885528564453,12.605880737304688,12.417692184448242,-0.1881885528564453,0.0917213487313085,0.0011455685060871345,1,2
M2_popmass,low,1,0.0,0.2,2,8.06262493133545,18.3442697462617,0.04782867431640625,10.836793899536133,10.788965225219727,-0.04782867431640625,0.0917213487313085,0.0011455685060871345,1,2
M0_balanced,low,1,0.0,0.4,2,8.318398475646973,18.353594386498845,0.046062469482421875,10.663429260253906,10.617366790771484,-0.046062469482421875,0.09176797193249422,0.0011461508140412815,1,5
M1_margin,low,1,0.0,0.4,2,8.318398475646973,18.353594386498845,0.18727970123291016,12.605880737304688,12.418601036071777,-0.18727970123291016,0.09176797193249422,0.0011461508140412815,1,5
M2_popmass,low,1,0.0,0.4,2,8.318398475646973,18.353594386498845,0.047454833984375,10.836793899536133,10.789339065551758,-0.047454833984375,0.09176797193249422,0.0011461508140412815,1,5
M0_balanced,low,1,0.0,0.1,3,7.9600396156311035,18.336849076565965,0.04711627960205078,10.663429260253906,10.616312980651855,-0.04711627960205078,0.09168424538282982,0.001145105097861291,1,0
M1_margin,low,1,0.0,0.1,3,7.9600396156311035,18.336849076565965,0.19005203247070312,12.605880737304688,12.415828704833984,-0.19005203247070312,0.09168424538282982,0.001145105097861291,1,0
M2_popmass,low,1,0.0,0.1,3,7.9600396156311035,18.336849076565965,0.04855155944824219,10.836793899536133,10.78824234008789,-0.04855155944824219,0.09168424538282982,0.001145105097861291,1,0
M0_balanced,low,1,0.0,0.2,3,7.9600396156311035,18.336849076565965,0.04711627960205078,10.663429260253906,10.616312980651855,-0.04711627960205078,0.09168424538282982,0.001145105097861291,1,0
M1_margin,low,1,0.0,0.2,3,7.9600396156311035,18.336849076565965,0.19005203247070312,12.605880737304688,12.415828704833984,-0.19005203247070312,0.09168424538282982,0.001145105097861291,1,0
M2_popmass,low,1,0.0,0.2,3,7.9600396156311035,18.336849076565965,0.04855155944824219,10.836793899536133,10.78824234008789,-0.04855155944824219,0.09168424538282982,0.001145105097861291,1,0
M0_balanced,low,1,0.0,0.4,3,8.0233736038208,18.33658220387273,0.04659080505371094,10.663429260253906,10.616838455200195,-0.04659080505371094,0.09168291101936366,0.0011450884321146174,1,1
M1_margin,low,1,0.0,0.4,3,8.0233736038208,18.33658220387273,0.18872547149658203,12.605880737304688,12.417155265808105,-0.18872547149658203,0.09168291101936366,0.0011450884321146174,1,1
M2_popmass,low,1,0.0,0.4,3,8.0233736038208,18.33658220387273,0.04799842834472656,10.836793899536133,10.788795471191406,-0.04799842834472656,0.09168291101936366,0.0011450884321146174,1,1
M0_balanced,low,1,0.0,0.1,4,8.07303237915039,18.351484786866216,0.046500205993652344,10.663429260253906,10.616929054260254,-0.046500205993652344,0.09175742393433108,0.0011460190731252885,1,2
M1_margin,low,1,0.0,0.1,4,8.07303237915039,18.351484786866216,0.18836116790771484,12.605880737304688,12.417519569396973,-0.18836116790771484,0.09175742393433108,0.0011460190731252885,1,2
M2_popmass,low,1,0.0,0.1,4,8.07303237915039,18.351484786866216,0.04791069030761719,10.836793899536133,10.788883209228516,-0.04791069030761719,0.09175742393433108,0.0011460190731252885,1,2
M0_balanced,low,1,0.0,0.2,4,8.167156219482422,18.36806836136249,0.046036720275878906,10.663429260253906,10.617392539978027,-0.046036720275878906,0.09184034180681244,0.0011470546892018102,1,3
M1_margin,low,1,0.0,0.2,4,8.167156219482422,18.36806836136249,0.18744945526123047,12.605880737304688,12.418431282043457,-0.18744945526123047,0.09184034180681244,0.0011470546892018102,1,3
M2_popmass,low,1,0.0,0.2,4,8.167156219482422,18.36806836136249,0.04742145538330078,10.836793899536133,10.789372444152832,-0.04742145538330078,0.09184034180681244,0.0011470546892018102,1,3
M0_balanced,low,1,0.0,0.4,4,8.245939254760742,18.36586534544492,0.04604816436767578,10.663429260253906,10.61738109588623,-0.04604816436767578,0.0918293267272246,0.001146917114597398,1,4
M1_margin,low,1,0.0,0.4,4,8.245939254760742,18.36586534544492,0.18732070922851562,12.605880737304688,12.418560028076172,-0.18732070922851562,0.0918293267272246,0.001146917114597398,1,4
M2_popmass,low,1,0.0,0.4,4,8.245939254760742,18.36586534544492,0.04743480682373047,10.836793899536133,10.789359092712402,-0.04743480682373047,0.0918293267272246,0.001146917114597398,1,4
M0_balanced,low,2,0.0,0.1,0,10.684162139892578,16.41148605939266,0.026691436767578125,10.663429260253906,10.636737823486328,-0.026691436767578125,0.08205743029696332,0.0010248694457602792,1,0
M1_margin,low,2,0.0,0.1,0,10.684162139892578,16.41148605939266,0.10255908966064453,12.605880737304688,12.503321647644043,-0.10255908966064453,0.08205743029696332,0.0010248694457602792,1,0
M2_popmass,low,2,0.0,0.1,0,10.684162139892578,16.41148605939266,0.027463912963867188,10.836793899536133,10.809329986572266,-0.027463912963867188,0.08205743029696332,0.0010248694457602792,1,0
M0_balanced,low,2,0.0,0.2,0,10.684162139892578,16.41148605939266,0.026691436767578125,10.663429260253906,10.636737823486328,-0.026691436767578125,0.08205743029696332,0.0010248694457602792,1,0
M1_margin,low,2,0.0,0.2,0,10.684162139892578,16.41148605939266,0.10255908966064453,12.605880737304688,12.503321647644043,-0.10255908966064453,0.08205743029696332,0.0010248694457602792,1,0
M2_popmass,low,2,0.0,0.2,0,10.684162139892578,16.41148605939266,0.027463912963867188,10.836793899536133,10.809329986572266,-0.027463912963867188,0.08205743029696332,0.0010248694457602792,1,0
M0_balanced,low,2,0.0,0.4,0,10.684162139892578,16.41148605939266,0.026691436767578125,10.663429260253906,10.636737823486328,-0.026691436767578125,0.08205743029696332,0.0010248694457602792,1,0
M1_margin,low,2,0.0,0.4,0,10.684162139892578,16.41148605939266,0.10255908966064453,12.605880737304688,12.503321647644043,-0.10255908966064453,0.08205743029696332,0.0010248694457602792,1,0
M2_popmass,low,2,0.0,0.4,0,10.684162139892578,16.41148605939266,0.027463912963867188,10.836793899536133,10.809329986572266,-0.027463912963867188,0.08205743029696332,0.0010248694457602792,1,0
M0_balanced,low,2,0.0,0.1,1,10.561845779418945,16.404396743264392,0.027322769165039062,10.663429260253906,10.636106491088867,-0.027322769165039062,0.08202198371632197,0.0010244267300022483,1,0
M1_margin,low,2,0.0,0.1,1,10.561845779418945,16.404396743264392,0.10380744934082031,12.605880737304688,12.502073287963867,-0.10380744934082031,0.08202198371632197,0.0010244267300022483,1,0
M2_popmass,low,2,0.0,0.1,1,10.561845779418945,16.404396743264392,0.028110504150390625,10.836793899536133,10.808683395385742,-0.028110504150390625,0.08202198371632197,0.0010244267300022483,1,0
M0_balanced,low,2,0.0,0.2,1,10.587307929992676,16.390381320348844,0.027042388916015625,10.663429260253906,10.63638687133789,-0.027042388916015625,0.08195190660174421,0.0010235514906324816,1,2
M1_margin,low,2,0.0,0.2,1,10.587307929992676,16.390381320348844,0.10299301147460938,12.605880737304688,12.502887725830078,-0.10299301147460938,0.08195190660174421,0.0010235514906324816,1,2
M2_popmass,low,2,0.0,0.2,1,10.587307929992676,16.390381320348844,0.027817726135253906,10.836793899536133,10.808976173400879,-0.027817726135253906,0.08195190660174421,0.0010235514906324816,1,2
M0_balanced,low,2,0.0,0.4,1,10.678422927856445,16.37079819940314,0.02693939208984375,10.663429260253906,10.636489868164062,-0.02693939208984375,0.08185399099701571,0.0010223285579719508,1,3
M1_margin,low,2,0.0,0.4,1,10.678422927856445,16.37079819940314,0.10277557373046875,12.605880737304688,12.503105163574219,-0.10277557373046875,0.08185399099701571,0.0010223285579719508,1,3
M2_popmass,low,2,0.0,0.4,1,10.678422927856445,16.37079819940314,0.02770519256591797,10.836793899536133,10.809088706970215,-0.02770519256591797,0.08185399099701571,0.0010223285579719508,1,3
M0_balanced,low,2,0.0,0.1,2,10.698152542114258,16.392576279283595,0.02672290802001953,10.663429260253906,10.636706352233887,-0.02672290802001953,0.08196288139641798,0.001023688562091994,1,1
M1_margin,low,2,0.0,0.1,2,10.698152542114258,16.392576279283595,0.10254287719726562,12.605880737304688,12.503337860107422,-0.10254287719726562,0.08196288139641798,0.001023688562091994,1,1
M2_popmass,low,2,0.0,0.1,2,10.698152542114258,16.392576279283595,0.027492523193359375,10.836793899536133,10.809301376342773,-0.027492523193359375,0.08196288139641798,0.001023688562091994,1,1
M0_balanced,low,2,0.0,0.2,2,10.698152542114258,16.392576279283595,0.02672290802001953,10.663429260253906,10.636706352233887,-0.02672290802001953,0.08196288139641798,0.001023688562091994,1,1
M1_margin,low,2,0.0,0.2,2,10.698152542114258,16.392576279283595,0.10254287719726562,12.605880737304688,12.503337860107422,-0.10254287719726562,0.08196288139641798,0.001023688562091994,1,1
M2_popmass,low,2,0.0,0.2,2,10.698152542114258,16.392576279283595,0.027492523193359375,10.836793899536133,10.809301376342773,-0.027492523193359375,0.08196288139641798,0.001023688562091994,1,1
M0_balanced,low,2,0.0,0.4,2,10.698152542114258,16.392576279283595,0.02672290802001953,10.663429260253906,10.636706352233887,-0.02672290802001953,0.08196288139641798,0.001023688562091994,1,1
M1_margin,low,2,0.0,0.4,2,10.698152542114258,16.392576279283595,0.10254287719726562,12.605880737304688,12.503337860107422,-0.10254287719726562,0.08196288139641798,0.001023688562091994,1,1
M2_popmass,low,2,0.0,0.4,2,10.698152542114258,16.392576279283595,0.027492523193359375,10.836793899536133,10.809301376342773,-0.027492523193359375,0.08196288139641798,0.001023688562091994,1,1
M0_balanced,low,2,0.0,0.1,3,10.686210632324219,16.41222110800221,0.026697158813476562,10.663429260253906,10.63673210144043,-0.026697158813476562,0.08206110554001106,0.0010249153482981938,1,0
M1_margin,low,2,0.0,0.1,3,10.686210632324219,16.41222110800221,0.10256767272949219,12.605880737304688,12.503313064575195,-0.10256767272949219,0.08206110554001106,0.0010249153482981938,1,0
M2_popmass,low,2,0.0,0.1,3,10.686210632324219,16.41222110800221,0.027469635009765625,10.836793899536133,10.809324264526367,-0.027469635009765625,0.08206110554001106,0.0010249153482981938,1,0
M0_balanced,low,2,0.0,0.2,3,10.686210632324219,16.41222110800221,0.026697158813476562,10.663429260253906,10.63673210144043,-0.026697158813476562,0.08206110554001106,0.0010249153482981938,1,0
M1_margin,low,2,0.0,0.2,3,10.686210632324219,16.41222110800221,0.10256767272949219,12.605880737304688,12.503313064575195,-0.10256767272949219,0.08206110554001106,0.0010249153482981938,1,0
M2_popmass,low,2,0.0,0.2,3,10.686210632324219,16.41222110800221,0.027469635009765625,10.836793899536133,10.809324264526367,-0.027469635009765625,0.08206110554001106,0.0010249153482981938,1,0
M0_balanced,low,2,0.0,0.4,3,10.686210632324219,16.41222110800221,0.026697158813476562,10.663429260253906,10.63673210144043,-0.026697158813476562,0.08206110554001106,0.0010249153482981938,1,0
M1_margin,low,2,0.0,0.4,3,10.686210632324219,16.41222110800221,0.10256767272949219,12.605880737304688,12.503313064575195,-0.10256767272949219,0.08206110554001106,0.0010249153482981938,1,0
M2_popmass,low,2,0.0,0.4,3,10.686210632324219,16.41222110800221,0.027469635009765625,10.836793899536133,10.809324264526367,-0.027469635009765625,0.08206110554001106,0.0010249153482981938,1,0
M0_balanced,low,2,0.0,0.1,4,10.688920974731445,16.41178176073259,0.026689529418945312,10.663429260253906,10.636739730834961,-0.026689529418945312,0.08205890880366296,0.001024887911807002,1,0
M1_margin,low,2,0.0,0.1,4,10.688920974731445,16.41178176073259,0.1025552749633789,12.605880737304688,12.503325462341309,-0.1025552749633789,0.08205890880366296,0.001024887911807002,1,0
M2_popmass,low,2,0.0,0.1,4,10.688920974731445,16.41178176073259,0.02746105194091797,10.836793899536133,10.809332847595215,-0.02746105194091797,0.08205890880366296,0.001024887911807002,1,0
M0_balanced,low,2,0.0,0.2,4,10.688920974731445,16.41178176073259,0.026689529418945312,10.663429260253906,10.636739730834961,-0.026689529418945312,0.08205890880366296,0.001024887911807002,1,0
M1_margin,low,2,0.0,0.2,4,10.688920974731445,16.41178176073259,0.1025552749633789,12.605880737304688,12.503325462341309,-0.1025552749633789,0.08205890880366296,0.001024887911807002,1,0
M2_popmass,low,2,0.0,0.2,4,10.688920974731445,16.41178176073259,0.02746105194091797,10.836793899536133,10.809332847595215,-0.02746105194091797,0.08205890880366296,0.001024887911807002,1,0
M0_balanced,low,2,0.0,0.4,4,10.688920974731445,16.41178176073259,0.026689529418945312,10.663429260253906,10.636739730834961,-0.026689529418945312,0.08205890880366296,0.001024887911807002,1,0
M1_margin,low,2,0.0,0.4,4,10.688920974731445,16.41178176073259,0.1025552749633789,12.605880737304688,12.503325462341309,-0.1025552749633789,0.08205890880366296,0.001024887911807002,1,0
M2_popmass,low,2,0.0,0.4,4,10.688920974731445,16.41178176073259,0.02746105194091797,10.836793899536133,10.809332847595215,-0.02746105194091797,0.08205890880366296,0.001024887911807002,1,0
M0_balanced,low,3,0.3333333333333333,0.1,0,9.343334197998047,16.380018767841474,0.009613037109375,10.663429260253906,10.653816223144531,-0.009613037109375,0.08190009383920736,0.0010229043668189247,1,0
M1_margin,low,3,0.3333333333333333,0.1,0,9.343334197998047,16.380018767841474,0.017696380615234375,12.605880737304688,12.588184356689453,-0.017696380615234375,0.08190009383920736,0.0010229043668189247,1,0
M2_popmass,low,3,0.3333333333333333,0.1,0,9.343334197998047,16.380018767841474,0.009729385375976562,10.836793899536133,10.827064514160156,-0.009729385375976562,0.08190009383920736,0.0010229043668189247,1,0
M0_balanced,low,3,0.3333333333333333,0.2,0,9.361421585083008,16.3682144283749,0.009535789489746094,10.663429260253906,10.65389347076416,-0.009535789489746094,0.0818410721418745,0.0010221672058572122,1,1
M1_margin,low,3,0.3333333333333333,0.2,0,9.361421585083008,16.3682144283749,0.01752471923828125,12.605880737304688,12.588356018066406,-0.01752471923828125,0.0818410721418745,0.0010221672058572122,1,1
M2_popmass,low,3,0.3333333333333333,0.2,0,9.361421585083008,16.3682144283749,0.009647369384765625,10.836793899536133,10.827146530151367,-0.009647369384765625,0.0818410721418745,0.0010221672058572122,1,1
M0_balanced,low,3,0.3333333333333333,0.4,0,9.361421585083008,16.3682144283749,0.009535789489746094,10.663429260253906,10.65389347076416,-0.009535789489746094,0.0818410721418745,0.0010221672058572122,1,1
M1_margin,low,3,0.3333333333333333,0.4,0,9.361421585083008,16.3682144283749,0.01752471923828125,12.605880737304688,12.588356018066406,-0.01752471923828125,0.0818410721418745,0.0010221672058572122,1,1
M2_popmass,low,3,0.3333333333333333,0.4,0,9.361421585083008,16.3682144283749,0.009647369384765625,10.836793899536133,10.827146530151367,-0.009647369384765625,0.0818410721418745,0.0010221672058572122,1,1
M0_balanced,low,3,0.3333333333333333,0.1,1,9.394047737121582,16.464589976247503,0.009288787841796875,10.663429260253906,10.65414047241211,-0.009288787841796875,0.08232294988123752,0.0010281856952234758,1,0
